student_id,week,total_logins,total_videos,total_assignments,dropout
MHxPC130581585,9.0,19.0,236.0,0.01,0
MHxPC130581586,10.0,3.0,0.0,0,0
MHxPC130581588,29.0,9.0,0.0,0,0
MHxPC130581593,25.0,15.0,373.0,0.34,0
MHxPC130581596,13.0,3.0,0.0,0,0
MHxPC130581596,30.0,17.0,0.0,0.07,0
MHxPC130581604,22.0,9.0,0.0,0.01,0
MHxPC130581607,8.0,1.0,0.0,0,1
MHxPC130581608,1.0,2.0,0.0,0,0
MHxPC130581608,14.0,2.0,0.0,0,0
MHxPC130581611,34.0,1.0,0.0,0,1
MHxPC130581620,15.0,1.0,0.0,0,1
MHxPC130581624,32.0,1.0,0.0,0,1
MHxPC130581630,42.0,2.0,0.0,0,0
MHxPC130581632,17.0,6.0,0.0,0,0
MHxPC130581635,22.0,17.0,0.0,0,0
MHxPC130581636,15.0,1.0,0.0,0,1
MHxPC130581636,18.0,2.0,0.0,0,0
MHxPC130581648,35.0,3.0,0.0,0,0
MHxPC130581652,18.0,2.0,0.0,0,0
MHxPC130581654,42.0,2.0,22.0,0,0
MHxPC130581656,7.0,1.0,0.0,0,1
MHxPC130581658,34.0,1.0,0.0,0,1
MHxPC130581665,27.0,2.0,0.0,0,0
MHxPC130581670,25.0,1.0,0.0,0,1
MHxPC130581671,13.0,3.0,0.0,0,0
MHxPC130581671,14.0,1.0,0.0,0,1
MHxPC130581671,20.0,3.0,0.0,0,0
MHxPC130581682,46.0,2.0,0.0,0,0
MHxPC130581684,16.0,1.0,0.0,0,1
MHxPC130581687,34.0,1.0,0.0,0,1
MHxPC130581688,46.0,0.0,0.0,0,1
MHxPC130581689,51.0,6.0,18.0,0,0
MHxPC130581690,24.0,3.0,0.0,0,0
MHxPC130581691,28.0,21.0,168.0,0.78,0
MHxPC130581694,13.0,1.0,0.0,0,1
MHxPC130581699,18.0,4.0,0.0,0,0
MHxPC130581700,33.0,7.0,0.0,0.01,0
MHxPC130581700,34.0,10.0,0.0,0,0
MHxPC130581703,45.0,3.0,0.0,0,0
MHxPC130581706,19.0,2.0,0.0,0,0
MHxPC130581710,10.0,3.0,0.0,00,0
MHxPC130581711,15.0,2.0,0.0,0,0
MHxPC130581713,18.0,1.0,0.0,0,1
MHxPC130581719,12.0,3.0,0.0,0,0
MHxPC130581723,23.0,2.0,4.0,00,0
MHxPC130581723,46.0,1.0,0.0,0,1
MHxPC130581726,13.0,2.0,0.0,0,0
MHxPC130581734,20.0,27.0,0.0,1,0
MHxPC130581739,25.0,1.0,0.0,0,1
MHxPC130581741,23.0,3.0,0.0,00,0
MHxPC130581744,26.0,22.0,0.0,00.05,0
MHxPC130581752,16.0,1.0,0.0,0,1
MHxPC130581757,26.0,1.0,0.0,0,1
MHxPC130581758,16.0,1.0,0.0,0,1
MHxPC130581759,25.0,3.0,0.0,0,0
MHxPC130581763,11.0,2.0,0.0,0,0
MHxPC130581764,24.0,1.0,0.0,0,1
MHxPC130581766,36.0,2.0,0.0,0,0
MHxPC130581766,46.0,2.0,0.0,0,0
MHxPC130581773,33.0,1.0,0.0,0,1
MHxPC130581784,13.0,1.0,0.0,0,1
MHxPC130581784,42.0,1.0,0.0,0,1
MHxPC130581785,31.0,1.0,1.0,0,1
MHxPC130581786,13.0,1.0,0.0,0,1
MHxPC130581788,20.0,1.0,0.0,0,1
MHxPC130581790,3.0,9.0,41.0,0.26,0
MHxPC130581791,46.0,0.0,0.0,0,1
MHxPC130581795,32.0,1.0,0.0,0,1
MHxPC130581796,49.0,1.0,0.0,0,1
MHxPC130581797,20.0,2.0,0.0,0,0
MHxPC130581813,1.0,1.0,0.0,0,1
MHxPC130581814,22.0,1.0,0.0,0,1
MHxPC130581815,9.0,1.0,0.0,0,1
MHxPC130581821,7.0,1.0,0.0,0,1
MHxPC130581823,14.0,1.0,0.0,0,1
MHxPC130581827,43.0,1.0,7.0,0,1
MHxPC130581828,20.0,1.0,0.0,0,1
MHxPC130581831,29.0,1.0,0.0,0,1
MHxPC130581834,11.0,3.0,0.0,0,0
MHxPC130581835,15.0,1.0,0.0,0,1
MHxPC130581836,13.0,16.0,0.0,0,0
MHxPC130581838,20.0,1.0,1.0,0,1
MHxPC130581843,8.0,1.0,0.0,0,1
MHxPC130581850,20.0,3.0,0.0,0,0
MHxPC130581852,21.0,1.0,0.0,0,1
MHxPC130581868,16.0,7.0,0.0,0.18,0
MHxPC130581869,16.0,1.0,0.0,0,1
MHxPC130581871,18.0,1.0,0.0,0,1
MHxPC130581872,10.0,2.0,0.0,00,0
MHxPC130581874,41.0,1.0,0.0,0,1
MHxPC130581879,26.0,6.0,0.0,0,0
MHxPC130581882,11.0,2.0,0.0,0,0
MHxPC130581882,21.0,2.0,0.0,0,0
MHxPC130581887,47.0,3.0,0.0,0,0
MHxPC130581889,42.0,3.0,0.0,0,0
MHxPC130581894,36.0,2.0,0.0,0,0
MHxPC130581897,42.0,4.0,5.0,0,0
MHxPC130581910,11.0,2.0,0.0,0,0
MHxPC130581916,15.0,12.0,0.0,0,0
MHxPC130581917,32.0,1.0,0.0,0,1
MHxPC130581923,35.0,1.0,0.0,0,1
MHxPC130581924,7.0,1.0,0.0,0,1
MHxPC130581929,33.0,34.0,0.0,0.28,0
MHxPC130581930,14.0,1.0,0.0,0,1
MHxPC130581934,27.0,1.0,0.0,0,1
MHxPC130581937,3.0,32.0,19.0,0.85,0
MHxPC130581938,3.0,20.0,80.0,0.48,0
MHxPC130581939,12.0,2.0,0.0,0,0
MHxPC130581941,12.0,1.0,0.0,0,1
MHxPC130581945,23.0,1.0,0.0,0,1
MHxPC130581954,13.0,8.0,0.0,0,0
MHxPC130581955,10.0,3.0,0.0,0,0
MHxPC130581955,14.0,5.0,0.0,0,0
MHxPC130581955,20.0,3.0,2.0,0,0
MHxPC130581956,36.0,1.0,0.0,0,1
MHxPC130581967,14.0,1.0,0.0,0,1
MHxPC130581968,7.0,1.0,0.0,0,1
MHxPC130581970,10.0,2.0,0.0,00,0
MHxPC130581980,12.0,2.0,0.0,00,0
MHxPC130581980,21.0,2.0,0.0,0,0
MHxPC130581981,24.0,3.0,0.0,0,0
MHxPC130581982,20.0,2.0,0.0,0,0
MHxPC130581983,30.0,3.0,0.0,0,0
MHxPC130581986,21.0,2.0,0.0,0,0
MHxPC130581990,3.0,36.0,288.0,0.98,0
MHxPC130581990,13.0,1.0,0.0,0,1
MHxPC130581990,32.0,2.0,1.0,0,0
MHxPC130581992,11.0,2.0,0.0,00,0
MHxPC130581994,32.0,1.0,0.0,0,1
MHxPC130581995,8.0,8.0,14.0,0.01,0
MHxPC130581996,42.0,3.0,9.0,0.01,0
MHxPC130582001,12.0,21.0,0.0,0,0
MHxPC130582005,9.0,1.0,0.0,0,1
MHxPC130582008,31.0,9.0,0.0,0,0
MHxPC130582009,8.0,45.0,1628.0,0.36,0
MHxPC130582010,34.0,2.0,0.0,0,0
MHxPC130582016,16.0,2.0,0.0,0,0
MHxPC130582022,12.0,1.0,0.0,0,1
MHxPC130582024,26.0,3.0,0.0,0,0
MHxPC130582028,16.0,2.0,0.0,0,0
MHxPC130582031,14.0,1.0,0.0,0,1
MHxPC130582039,17.0,14.0,0.0,0.06,0
MHxPC130582041,46.0,0.0,0.0,0,1
MHxPC130582044,21.0,1.0,0.0,0,1
MHxPC130582045,27.0,2.0,0.0,0,0
MHxPC130582046,11.0,1.0,0.0,0,1
MHxPC130582048,10.0,1.0,0.0,0,1
MHxPC130582055,12.0,1.0,0.0,0,1
MHxPC130582055,20.0,3.0,0.0,0,0
MHxPC130582056,17.0,1.0,0.0,0,1
MHxPC130582060,20.0,2.0,0.0,0,0
MHxPC130582061,34.0,1.0,0.0,0,1
MHxPC130582062,43.0,14.0,37.0,0,0
MHxPC130582064,19.0,4.0,0.0,0,0
MHxPC130582072,10.0,1.0,0.0,0,1
MHxPC130582074,11.0,2.0,0.0,0,0
MHxPC130582078,34.0,9.0,34.0,0.86,0
MHxPC130582080,42.0,1.0,0.0,0,1
MHxPC130582094,25.0,1.0,0.0,0,1
MHxPC130582097,46.0,0.0,0.0,0,1
MHxPC130582098,35.0,19.0,124.0,0.87,0
MHxPC130582099,3.0,58.0,1042.0,0.93,0
MHxPC130582101,30.0,1.0,0.0,0,1
MHxPC130582102,26.0,1.0,0.0,0,1
MHxPC130582106,27.0,1.0,0.0,0,1
MHxPC130582107,47.0,18.0,452.0,0.01,0
MHxPC130582110,12.0,63.0,2197.0,0.92,0
MHxPC130582114,12.0,1.0,0.0,0,1
MHxPC130582116,43.0,3.0,0.0,0,0
MHxPC130582117,16.0,1.0,0.0,0,1
MHxPC130582129,30.0,1.0,0.0,0,1
MHxPC130582131,20.0,2.0,1.0,0,0
MHxPC130582135,22.0,29.0,0.0,0.15,0
MHxPC130582139,30.0,17.0,0.0,0.65,0
MHxPC130582140,29.0,41.0,0.0,1,0
MHxPC130582141,50.0,3.0,23.0,0,0
MHxPC130582142,8.0,2.0,0.0,0,0
MHxPC130582147,42.0,1.0,0.0,0,1
MHxPC130582152,9.0,1.0,0.0,0,1
MHxPC130582153,36.0,2.0,4.0,0,0
MHxPC130582155,13.0,5.0,0.0,0,0
MHxPC130582156,25.0,2.0,8.0,0,0
MHxPC130582161,7.0,1.0,0.0,0,1
MHxPC130582161,13.0,3.0,0.0,00,0
MHxPC130582164,17.0,1.0,0.0,0,1
MHxPC130582168,10.0,2.0,0.0,0,0
MHxPC130582169,42.0,2.0,4.0,0,0
MHxPC130582170,9.0,2.0,0.0,0,0
MHxPC130582172,27.0,12.0,0.0,0,0
MHxPC130582173,11.0,3.0,0.0,0,0
MHxPC130582179,43.0,4.0,29.0,0,0
MHxPC130582182,44.0,2.0,2.0,0,0
MHxPC130582185,11.0,3.0,0.0,0,0
MHxPC130582186,43.0,2.0,41.0,0.01,0
MHxPC130582187,18.0,37.0,0.0,0,0
MHxPC130582190,11.0,1.0,0.0,0,1
MHxPC130582191,11.0,1.0,0.0,0,1
MHxPC130582200,41.0,1.0,0.0,0,1
MHxPC130582202,30.0,1.0,0.0,0.36,1
MHxPC130582204,26.0,4.0,0.0,0,0
MHxPC130582206,13.0,2.0,0.0,0,0
MHxPC130582214,30.0,1.0,0.0,0,1
MHxPC130582219,15.0,2.0,0.0,0,0
MHxPC130582221,30.0,2.0,0.0,0,0
MHxPC130582223,2.0,3.0,0.0,0,0
MHxPC130582228,30.0,1.0,0.0,0,1
MHxPC130582232,9.0,2.0,0.0,0,0
MHxPC130582235,42.0,2.0,1.0,0,0
MHxPC130582237,12.0,1.0,0.0,0,1
MHxPC130582249,15.0,1.0,0.0,0,1
MHxPC130582253,9.0,2.0,0.0,0,0
MHxPC130582254,11.0,3.0,0.0,0,0
MHxPC130582255,9.0,1.0,0.0,0,1
MHxPC130582261,24.0,13.0,0.0,0,0
MHxPC130582264,30.0,1.0,0.0,0,1
MHxPC130582269,15.0,1.0,0.0,0,1
MHxPC130582273,31.0,2.0,0.0,0,0
MHxPC130582273,35.0,1.0,0.0,0,1
MHxPC130582275,33.0,1.0,0.0,0,1
MHxPC130582278,11.0,5.0,0.0,0,0
MHxPC130582285,3.0,54.0,807.0,0.92,0
MHxPC130582287,41.0,2.0,0.0,0,0
MHxPC130582290,13.0,1.0,0.0,0,1
MHxPC130582291,13.0,1.0,0.0,0,1
MHxPC130582295,7.0,1.0,0.0,0,1
MHxPC130582295,20.0,3.0,0.0,0,0
MHxPC130582295,25.0,5.0,18.0,0,0
MHxPC130582301,31.0,35.0,0.0,0.84,0
MHxPC130582306,30.0,2.0,0.0,0,0
MHxPC130582307,26.0,1.0,0.0,0,1
MHxPC130582309,42.0,3.0,0.0,0,0
MHxPC130582312,12.0,2.0,0.0,0,0
MHxPC130582313,12.0,1.0,0.0,0,1
MHxPC130582319,14.0,1.0,0.0,0,1
MHxPC130582320,43.0,4.0,0.0,0,0
MHxPC130582323,35.0,3.0,0.0,0,0
MHxPC130582328,34.0,1.0,0.0,0,1
MHxPC130582336,7.0,1.0,0.0,0,1
MHxPC130582338,19.0,2.0,0.0,0,0
MHxPC130582340,26.0,1.0,0.0,0,1
MHxPC130582342,11.0,1.0,0.0,0,1
MHxPC130582349,20.0,1.0,0.0,0,1
MHxPC130582351,30.0,2.0,0.0,0,0
MHxPC130582352,12.0,4.0,0.0,00,0
MHxPC130582353,47.0,8.0,10.0,0,0
MHxPC130582355,50.0,12.0,73.0,0.04,0
MHxPC130582357,1.0,12.0,2.0,0.13,0
MHxPC130582360,7.0,1.0,0.0,0,1
MHxPC130582365,26.0,1.0,0.0,0,1
MHxPC130582371,7.0,2.0,0.0,00,0
MHxPC130582374,19.0,1.0,0.0,0,1
MHxPC130582376,13.0,5.0,0.0,0,0
MHxPC130582378,42.0,2.0,0.0,0,0
MHxPC130582384,26.0,12.0,3.0,0,0
MHxPC130582385,3.0,44.0,1168.0,0.57,0
MHxPC130582387,11.0,1.0,0.0,0,1
MHxPC130582387,12.0,3.0,0.0,0,0
MHxPC130582388,9.0,1.0,0.0,0,1
MHxPC130582392,27.0,48.0,2029.0,0.93,0
MHxPC130582393,15.0,3.0,0.0,0,0
MHxPC130582394,10.0,2.0,0.0,0,0
MHxPC130582401,21.0,1.0,0.0,0,1
MHxPC130582404,35.0,2.0,0.0,0,0
MHxPC130582405,20.0,1.0,0.0,0,1
MHxPC130582406,12.0,2.0,0.0,0,0
MHxPC130582410,37.0,1.0,0.0,0,1
MHxPC130582420,18.0,2.0,0.0,0,0
MHxPC130582421,8.0,3.0,0.0,0,0
MHxPC130582426,31.0,3.0,0.0,0,0
MHxPC130582428,22.0,3.0,1.0,0,0
MHxPC130582436,12.0,1.0,0.0,0,1
MHxPC130582442,10.0,6.0,0.0,0,0
MHxPC130582443,9.0,3.0,0.0,00,0
MHxPC130582447,15.0,6.0,0.0,0,0
MHxPC130582452,10.0,1.0,0.0,0,1
MHxPC130582454,15.0,1.0,0.0,0,1
MHxPC130582457,26.0,9.0,0.0,0,0
MHxPC130582462,30.0,2.0,0.0,0,0
MHxPC130582468,46.0,0.0,0.0,0,1
MHxPC130582470,9.0,1.0,0.0,0,1
MHxPC130582471,7.0,1.0,0.0,0,1
MHxPC130582472,25.0,3.0,0.0,00,0
MHxPC130582475,1.0,3.0,10.0,0,0
MHxPC130582476,26.0,4.0,0.0,0.18,0
MHxPC130582490,11.0,1.0,0.0,0,1
MHxPC130582493,15.0,1.0,0.0,0,1
MHxPC130582494,20.0,1.0,0.0,0,1
MHxPC130582498,11.0,3.0,0.0,000,0
MHxPC130582498,23.0,16.0,0.0,0,0
MHxPC130582500,14.0,1.0,0.0,0,1
MHxPC130582508,12.0,1.0,0.0,0,1
MHxPC130582513,7.0,1.0,0.0,0,1
MHxPC130582515,29.0,1.0,0.0,0,1
MHxPC130582519,19.0,9.0,0.0,0.02,0
MHxPC130582525,34.0,1.0,0.0,0,1
MHxPC130582528,22.0,2.0,0.0,00,0
MHxPC130582532,16.0,2.0,0.0,0,0
MHxPC130582542,27.0,2.0,0.0,0,0
MHxPC130582545,9.0,1.0,0.0,0,1
MHxPC130582546,12.0,5.0,0.0,0,0
MHxPC130582553,24.0,1.0,0.0,0,1
MHxPC130582558,31.0,1.0,0.0,0,1
MHxPC130582565,31.0,1.0,0.0,0,1
MHxPC130582567,10.0,1.0,0.0,0,1
MHxPC130582569,31.0,15.0,0.0,0.91,0
MHxPC130582574,18.0,1.0,0.0,0,1
MHxPC130582576,32.0,2.0,0.0,0,0
MHxPC130582578,10.0,1.0,0.0,0,1
MHxPC130582579,16.0,4.0,0.0,0,0
MHxPC130582580,21.0,2.0,4.0,0,0
MHxPC130582581,10.0,2.0,0.0,0,0
MHxPC130582582,11.0,1.0,0.0,0,1
MHxPC130582583,11.0,1.0,0.0,0,1
MHxPC130582584,13.0,21.0,54.0,0.76,0
MHxPC130582590,16.0,1.0,0.0,0,1
MHxPC130582591,46.0,1.0,0.0,0,1
MHxPC130582593,11.0,3.0,0.0,0,0
MHxPC130582600,46.0,1.0,0.0,0,1
MHxPC130582602,32.0,17.0,0.0,0.76,0
MHxPC130582607,42.0,5.0,4.0,0,0
MHxPC130582611,10.0,1.0,0.0,0,1
MHxPC130582613,35.0,8.0,0.0,0,0
MHxPC130582616,45.0,1.0,1.0,0,1
MHxPC130582617,32.0,3.0,0.0,0,0
MHxPC130582620,43.0,2.0,0.0,0,0
MHxPC130582628,15.0,1.0,0.0,0,1
MHxPC130582634,26.0,10.0,0.0,0,0
MHxPC130582635,17.0,1.0,0.0,0,1
MHxPC130582641,30.0,3.0,1.0,0,0
MHxPC130582645,15.0,3.0,0.0,0,0
MHxPC130582649,21.0,1.0,0.0,0,1
MHxPC130582653,7.0,1.0,0.0,0,1
MHxPC130582656,42.0,4.0,14.0,0.01,0
MHxPC130582657,14.0,2.0,0.0,0,0
MHxPC130582663,10.0,1.0,0.0,0,1
MHxPC130582663,33.0,40.0,0.0,0.880,0
MHxPC130582663,35.0,33.0,0.0,0.78,0
MHxPC130582665,10.0,1.0,0.0,0,1
MHxPC130582669,42.0,2.0,0.0,0.01,0
MHxPC130582678,9.0,2.0,0.0,0,0
MHxPC130582681,22.0,3.0,0.0,0,0
MHxPC130582682,15.0,4.0,0.0,0,0
MHxPC130582686,21.0,6.0,41.0,0,0
MHxPC130582687,25.0,1.0,0.0,0,1
MHxPC130582689,7.0,1.0,0.0,0,1
MHxPC130582697,12.0,2.0,0.0,0,0
MHxPC130582704,31.0,3.0,0.0,0,0
MHxPC130582705,43.0,4.0,0.0,0,0
MHxPC130582711,10.0,1.0,0.0,0,1
MHxPC130582715,43.0,5.0,60.0,0.01,0
MHxPC130582716,35.0,18.0,0.0,0.7,0
MHxPC130582720,20.0,37.0,21.0,0.090.14,0
MHxPC130582727,20.0,4.0,11.0,00,0
MHxPC130582732,27.0,16.0,0.0,0.55,0
MHxPC130582737,46.0,0.0,0.0,0,1
MHxPC130582738,12.0,2.0,0.0,0,0
MHxPC130582741,11.0,1.0,0.0,0,1
MHxPC130582742,17.0,1.0,0.0,0,1
MHxPC130582745,46.0,0.0,0.0,0,1
MHxPC130582747,16.0,2.0,0.0,0,0
MHxPC130582749,19.0,2.0,0.0,0,0
MHxPC130582750,28.0,1.0,0.0,0,1
MHxPC130582754,43.0,2.0,96.0,0,0
MHxPC130582758,13.0,1.0,0.0,0,1
MHxPC130582768,31.0,3.0,3.0,0,0
MHxPC130582773,13.0,1.0,0.0,0,1
MHxPC130582777,10.0,1.0,0.0,0,1
MHxPC130582780,22.0,16.0,0.0,0,0
MHxPC130582781,26.0,1.0,0.0,0,1
MHxPC130582784,22.0,1.0,1.0,0,1
MHxPC130582787,34.0,19.0,0.0,0.08,0
MHxPC130582791,43.0,7.0,19.0,0,0
MHxPC130582802,24.0,2.0,0.0,0,0
MHxPC130582804,23.0,1.0,0.0,0,1
MHxPC130582805,17.0,1.0,0.0,0,1
MHxPC130582807,11.0,2.0,0.0,0,0
MHxPC130582809,26.0,3.0,0.0,0,0
MHxPC130582811,14.0,1.0,0.0,0,1
MHxPC130582812,12.0,9.0,0.0,0,0
MHxPC130582817,23.0,1.0,0.0,0,1
MHxPC130582819,28.0,12.0,0.0,0,0
MHxPC130582821,10.0,1.0,0.0,0,1
MHxPC130582827,2.0,6.0,260.0,0.18,0
MHxPC130582828,12.0,1.0,0.0,0,1
MHxPC130582832,25.0,2.0,0.0,0,0
MHxPC130582833,48.0,1.0,6.0,0,1
MHxPC130582840,11.0,1.0,0.0,0,1
MHxPC130582841,11.0,1.0,0.0,0,1
MHxPC130582842,21.0,3.0,3.0,0,0
MHxPC130582843,13.0,23.0,0.0,0,0
MHxPC130582843,23.0,22.0,0.0,0,0
MHxPC130582843,27.0,26.0,0.0,0,0
MHxPC130582845,21.0,2.0,2.0,0,0
MHxPC130582849,33.0,7.0,0.0,0.2,0
MHxPC130582850,13.0,4.0,0.0,0,0
MHxPC130582850,46.0,9.0,118.0,0.06,0
MHxPC130582852,3.0,25.0,4.0,0.67,0
MHxPC130582854,15.0,3.0,0.0,0,0
MHxPC130582854,18.0,19.0,0.0,0,0
MHxPC130582858,31.0,1.0,0.0,0,1
MHxPC130582859,21.0,2.0,0.0,00,0
MHxPC130582873,29.0,1.0,0.0,0,1
MHxPC130582875,10.0,1.0,0.0,0,1
MHxPC130582878,35.0,62.0,0.0,0.68,0
MHxPC130582879,20.0,1.0,0.0,0,1
MHxPC130582880,11.0,1.0,0.0,0,1
MHxPC130582882,30.0,1.0,0.0,0,1
MHxPC130582891,14.0,8.0,0.0,0,0
MHxPC130582894,11.0,2.0,0.0,0,0
MHxPC130582898,24.0,1.0,0.0,0,1
MHxPC130582903,16.0,4.0,0.0,0,0
MHxPC130582904,47.0,8.0,0.0,0,0
MHxPC130582905,31.0,10.0,0.0,0,0
MHxPC130582912,32.0,1.0,0.0,0,1
MHxPC130582913,7.0,1.0,0.0,0,1
MHxPC130582919,9.0,1.0,0.0,0,1
MHxPC130582920,29.0,1.0,0.0,0,1
MHxPC130582923,2.0,3.0,0.0,0,0
MHxPC130582926,30.0,1.0,0.0,0,1
MHxPC130582930,9.0,1.0,0.0,0,1
MHxPC130582933,42.0,3.0,0.0,0,0
MHxPC130582938,29.0,11.0,0.0,0,0
MHxPC130582943,9.0,1.0,0.0,0,1
MHxPC130582946,33.0,1.0,0.0,0,1
MHxPC130582952,44.0,3.0,24.0,0.02,0
MHxPC130582957,11.0,2.0,0.0,0,0
MHxPC130582965,46.0,0.0,0.0,0,1
MHxPC130582966,15.0,5.0,0.0,0,0
MHxPC130582971,21.0,2.0,0.0,0,0
MHxPC130582985,11.0,3.0,0.0,0,0
MHxPC130582986,31.0,1.0,0.0,0,1
MHxPC130582988,11.0,1.0,0.0,0,1
MHxPC130582992,34.0,25.0,0.0,0.71,0
MHxPC130582993,33.0,1.0,1.0,0,1
MHxPC130582997,14.0,1.0,0.0,0,1
MHxPC130583000,13.0,1.0,0.0,0,1
MHxPC130583003,36.0,1.0,0.0,0,1
MHxPC130583007,14.0,3.0,0.0,0,0
MHxPC130583008,46.0,0.0,0.0,0,1
MHxPC130583011,35.0,2.0,0.0,0,0
MHxPC130583013,11.0,2.0,0.0,0,0
MHxPC130583015,20.0,2.0,0.0,0,0
MHxPC130583017,8.0,4.0,0.0,0,0
MHxPC130583022,14.0,1.0,0.0,0,1
MHxPC130583023,22.0,3.0,0.0,0,0
MHxPC130583024,13.0,1.0,0.0,0,1
MHxPC130583029,3.0,58.0,1090.0,0.98,0
MHxPC130583029,28.0,36.0,0.0,0.1,0
MHxPC130583030,36.0,1.0,0.0,0,1
MHxPC130583032,31.0,9.0,0.0,0,0
MHxPC130583037,42.0,1.0,5.0,0,1
MHxPC130583041,45.0,6.0,299.0,0.04,0
MHxPC130583042,29.0,11.0,0.0,0,0
MHxPC130583046,14.0,1.0,0.0,0,1
MHxPC130583051,39.0,1.0,0.0,0,1
MHxPC130583055,25.0,61.0,1492.0,0.01,0
MHxPC130583057,22.0,3.0,0.0,0,0
MHxPC130583057,23.0,2.0,0.0,0,0
MHxPC130583065,17.0,4.0,0.0,0.05,0
MHxPC130583068,36.0,49.0,606.0,0,0
MHxPC130583069,23.0,1.0,0.0,0,1
MHxPC130583074,41.0,1.0,0.0,0,1
MHxPC130583076,30.0,1.0,0.0,0,1
MHxPC130583079,31.0,2.0,0.0,0,0
MHxPC130583081,9.0,1.0,0.0,0,1
MHxPC130583084,14.0,19.0,0.0,0,0
MHxPC130583085,42.0,2.0,47.0,0,0
MHxPC130583087,12.0,1.0,0.0,0,1
MHxPC130583090,32.0,1.0,0.0,0,1
MHxPC130583097,17.0,6.0,0.0,0,0
MHxPC130583109,46.0,0.0,0.0,0,1
MHxPC130583110,3.0,10.0,270.0,0.56,0
MHxPC130583112,13.0,3.0,0.0,0,0
MHxPC130583113,13.0,2.0,0.0,0,0
MHxPC130583115,31.0,3.0,22.0,0.07,0
MHxPC130583117,15.0,1.0,0.0,0,1
MHxPC130583120,25.0,1.0,0.0,0,1
MHxPC130583123,24.0,2.0,0.0,0,0
MHxPC130583124,11.0,3.0,0.0,0,0
MHxPC130583125,21.0,1.0,0.0,0,1
MHxPC130583127,13.0,1.0,0.0,0,1
MHxPC130583132,21.0,3.0,0.0,0.01,0
MHxPC130583134,29.0,1.0,8.0,0,1
MHxPC130583137,43.0,1.0,9.0,0,1
MHxPC130583138,46.0,0.0,0.0,0,1
MHxPC130583141,32.0,1.0,8.0,0,1
MHxPC130583143,43.0,2.0,19.0,0.04,0
MHxPC130583144,12.0,8.0,0.0,0,0
MHxPC130583161,22.0,1.0,0.0,0,1
MHxPC130583164,31.0,1.0,0.0,0,1
MHxPC130583166,29.0,2.0,0.0,0,0
MHxPC130583172,21.0,1.0,0.0,0,1
MHxPC130583175,8.0,1.0,0.0,0,1
MHxPC130583176,33.0,2.0,0.0,0,0
MHxPC130583178,32.0,4.0,5.0,0,0
MHxPC130583180,21.0,1.0,0.0,0.1,1
MHxPC130583181,20.0,10.0,6.0,00,0
MHxPC130583183,43.0,1.0,3.0,0.01,1
MHxPC130583186,42.0,3.0,12.0,0,0
MHxPC130583191,24.0,1.0,0.0,0,1
MHxPC130583193,23.0,15.0,0.0,0,0
MHxPC130583210,21.0,44.0,0.0,1,0
MHxPC130583211,11.0,2.0,0.0,0,0
MHxPC130583214,30.0,1.0,0.0,0,1
MHxPC130583215,33.0,12.0,0.0,0.85,0
MHxPC130583220,28.0,2.0,3.0,0,0
MHxPC130583222,14.0,1.0,0.0,0,1
MHxPC130583225,31.0,1.0,0.0,0,1
MHxPC130583227,25.0,2.0,7.0,0,0
MHxPC130583229,10.0,1.0,0.0,0,1
MHxPC130583231,31.0,4.0,29.0,0,0
MHxPC130583233,42.0,2.0,16.0,0,0
MHxPC130583239,10.0,1.0,0.0,0,1
MHxPC130583242,31.0,1.0,1.0,0,1
MHxPC130583245,18.0,5.0,0.0,0,0
MHxPC130583246,18.0,3.0,0.0,0,0
MHxPC130583246,21.0,3.0,1.0,0,0
MHxPC130583251,7.0,1.0,0.0,0,1
MHxPC130583254,33.0,1.0,0.0,0,1
MHxPC130583256,46.0,0.0,0.0,0,1
MHxPC130583258,20.0,2.0,1.0,0,0
MHxPC130583261,16.0,29.0,0.0,0,0
MHxPC130583265,23.0,4.0,19.0,0,0
MHxPC130583269,42.0,2.0,0.0,0,0
MHxPC130583271,12.0,1.0,0.0,0,1
MHxPC130583278,20.0,3.0,5.0,0,0
MHxPC130583281,30.0,2.0,0.0,0,0
MHxPC130583284,44.0,2.0,57.0,0,0
MHxPC130583286,27.0,6.0,0.0,0,0
MHxPC130583292,22.0,1.0,0.0,0,1
MHxPC130583293,34.0,38.0,738.0,1,0
MHxPC130583296,31.0,1.0,0.0,0,1
MHxPC130583300,32.0,15.0,0.0,0.98,0
MHxPC130583303,17.0,1.0,0.0,0,1
MHxPC130583304,15.0,1.0,0.0,0,1
MHxPC130583314,46.0,14.0,360.0,0.09,0
MHxPC130583315,17.0,1.0,0.0,0,1
MHxPC130583319,31.0,1.0,0.0,0,1
MHxPC130583321,28.0,4.0,0.0,0.05,0
MHxPC130583321,46.0,4.0,0.0,0,0
MHxPC130583322,10.0,1.0,0.0,0,1
MHxPC130583322,11.0,5.0,0.0,0,0
MHxPC130583326,23.0,3.0,1.0,0,0
MHxPC130583327,33.0,32.0,109.0,0.26,0
MHxPC130583330,14.0,2.0,0.0,0,0
MHxPC130583334,20.0,4.0,2.0,0,0
MHxPC130583335,33.0,20.0,0.0,0.7,0
MHxPC130583336,25.0,1.0,78.0,0,1
MHxPC130583337,25.0,1.0,0.0,0,1
MHxPC130583338,29.0,1.0,0.0,0,1
MHxPC130583339,17.0,2.0,0.0,0.04,0
