student_id,week,total_logins,total_videos,total_assignments,dropout,login_risk,assignment_risk,final_risk_score,risk_level
MHxPC130490154,42.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490159,17.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490165,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490167,44.0,5.0,25.0,0,0,20,20,20.0,Low Risk
MHxPC130490172,10.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490173,20.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490175,19.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490177,42.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490178,30.0,10.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490190,43.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490192,10.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490193,28.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490194,27.0,7.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490199,21.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490206,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490211,15.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490212,25.0,2.0,3.0,0,0,60,20,40.0,Low Risk
MHxPC130490220,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490223,35.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490227,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490229,17.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490232,17.0,16.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490235,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490241,19.0,6.0,0.0,0.15,0,20,20,20.0,Low Risk
MHxPC130490241,21.0,7.0,11.0,0,0,20,20,20.0,Low Risk
MHxPC130490246,48.0,3.0,6.0,0,0,60,20,40.0,Low Risk
MHxPC130490248,32.0,2.0,33.0,0,0,60,20,40.0,Low Risk
MHxPC130490249,11.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490250,10.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490255,23.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490259,37.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490260,29.0,9.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490264,18.0,1.0,0.0, ,1,100,20,60.0,Medium Risk
MHxPC130490266,27.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490268,17.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490271,18.0,18.0,324.0,0.11,0,20,20,20.0,Low Risk
MHxPC130490273,12.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490277,24.0,11.0,1.0,00,0,20,20,20.0,Low Risk
MHxPC130490279,35.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490282,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490282,19.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490286,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490289,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490292,36.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490294,21.0,1.0,1.0,0,1,100,20,60.0,Medium Risk
MHxPC130490296,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490301,12.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490303,29.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490310,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490317,31.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490320,31.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490323,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490324,42.0,4.0,28.0,0.01,0,20,20,20.0,Low Risk
MHxPC130490332,25.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490335,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490338,18.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490341,33.0,34.0,0.0,0.76,0,20,20,20.0,Low Risk
MHxPC130490343,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490346,9.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490348,21.0,3.0,3.0,0,0,60,20,40.0,Low Risk
MHxPC130490350,21.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490351,34.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490357,23.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490359,27.0,43.0,0.0,1,0,20,20,20.0,Low Risk
MHxPC130490365,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490365,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490367,43.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490369,42.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490372,22.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490378,11.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490380,28.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490389,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490390,22.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490390,31.0,7.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490390,34.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490396,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490401,33.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490402,23.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490403,33.0,35.0,314.0,0.86,0,20,20,20.0,Low Risk
MHxPC130490410,18.0,8.0,13.0,0,0,20,20,20.0,Low Risk
MHxPC130490412,24.0,10.0,3.0,0,0,20,20,20.0,Low Risk
MHxPC130490413,46.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490415,20.0,4.0,11.0,0.010.05,0,20,20,20.0,Low Risk
MHxPC130490426,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490428,42.0,5.0,7.0,0,0,20,20,20.0,Low Risk
MHxPC130490431,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490433,49.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490437,31.0,6.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490438,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490440,24.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490444,34.0,1.0,2.0,0,1,100,20,60.0,Medium Risk
MHxPC130490447,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490448,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490451,20.0,1.0,2.0,0,1,100,20,60.0,Medium Risk
MHxPC130490452,17.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490457,29.0,1.0,2.0,0,1,100,20,60.0,Medium Risk
MHxPC130490459,20.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490460,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490465,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490470,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490478,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490478,12.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490480,43.0,6.0,111.0,0,0,20,20,20.0,Low Risk
MHxPC130490482,34.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490483,20.0,3.0,31.0,00,0,60,20,40.0,Low Risk
MHxPC130490484,16.0,7.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490484,22.0,18.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490485,31.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490488,31.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490493,9.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490501,31.0,23.0,321.0,0,0,20,20,20.0,Low Risk
MHxPC130490517,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490519,43.0,1.0,4.0,0,1,100,20,60.0,Medium Risk
MHxPC130490520,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490525,12.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490527,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490528,37.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490532,34.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490535,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490536,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490538,25.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490541,39.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490546,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490553,49.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490554,31.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490558,3.0,17.0,6.0,0.77,0,20,20,20.0,Low Risk
MHxPC130490564,18.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490565,2.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490568,3.0,45.0,415.0,0.87,0,20,20,20.0,Low Risk
MHxPC130490569,26.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490573,12.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490577,31.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490580,13.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490584,18.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490589,2.0,2.0,9.0,0,0,60,20,40.0,Low Risk
MHxPC130490591,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490598,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490601,29.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490601,46.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490602,32.0,35.0,81.0,0.650.09,0,20,20,20.0,Low Risk
MHxPC130490603,32.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490608,25.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490608,29.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490611,52.0,62.0,1085.0,0.35,0,20,20,20.0,Low Risk
MHxPC130490613,16.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490614,22.0,2.0,0.0,00,0,60,20,40.0,Low Risk
MHxPC130490617,25.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490621,25.0,1.0,1.0,0,1,100,20,60.0,Medium Risk
MHxPC130490624,24.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490640,23.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490644,21.0,10.0,27.0,0,0,20,20,20.0,Low Risk
MHxPC130490644,25.0,131.0,0.0,10,0,20,20,20.0,Low Risk
MHxPC130490645,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490646,22.0,1.0,7.0,0,1,100,20,60.0,Medium Risk
MHxPC130490647,28.0,1.0,2.0,0,1,100,20,60.0,Medium Risk
MHxPC130490659,34.0,30.0,0.0,0.68,0,20,20,20.0,Low Risk
MHxPC130490660,43.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490667,15.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490675,29.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490679,23.0,38.0,0.0,1,0,20,20,20.0,Low Risk
MHxPC130490680,25.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490682,3.0,44.0,832.0,0.87,0,20,20,20.0,Low Risk
MHxPC130490684,17.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490685,25.0,2.0,14.0,0,0,60,20,40.0,Low Risk
MHxPC130490686,21.0,5.0,139.0,0.02,0,20,20,20.0,Low Risk
MHxPC130490688,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490691,18.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490694,31.0,10.0,0.0,0.05,0,20,20,20.0,Low Risk
MHxPC130490697,29.0,39.0,877.0,0.9,0,20,20,20.0,Low Risk
MHxPC130490700,29.0,13.0,0.0,0.21,0,20,20,20.0,Low Risk
MHxPC130490700,46.0,13.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490702,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490703,19.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490705,31.0,1.0,8.0,0,1,100,20,60.0,Medium Risk
MHxPC130490708,19.0,14.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490709,12.0,1.0,0.0,0.04,1,100,20,60.0,Medium Risk
MHxPC130490714,27.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490717,20.0,2.0,1.0,0,0,60,20,40.0,Low Risk
MHxPC130490719,43.0,2.0,1.0,0.04,0,60,20,40.0,Low Risk
MHxPC130490720,21.0,1.0,10.0,0,1,100,20,60.0,Medium Risk
MHxPC130490721,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490725,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490726,44.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490727,35.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490728,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490731,31.0,17.0,0.0,0.96,0,20,20,20.0,Low Risk
MHxPC130490733,37.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490735,26.0,11.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490736,42.0,2.0,2.0,0,0,60,20,40.0,Low Risk
MHxPC130490742,17.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490745,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490746,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490747,30.0,8.0,91.0,0.03,0,20,20,20.0,Low Risk
MHxPC130490750,36.0,63.0,0.0,0.88,0,20,20,20.0,Low Risk
MHxPC130490751,8.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490752,15.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490753,42.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490758,20.0,4.0,4.0,0,0,20,20,20.0,Low Risk
MHxPC130490763,28.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490773,7.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490775,48.0,27.0,2820.0,0.1,0,20,20,20.0,Low Risk
MHxPC130490777,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490778,13.0,2.0,0.0, ,0,60,20,40.0,Low Risk
MHxPC130490780,16.0,3.0,0.0,0.01,0,60,20,40.0,Low Risk
MHxPC130490785,26.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490789,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490790,32.0,11.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490791,27.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490792,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490793,42.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490795,3.0,16.0,70.0,0.21,0,20,20,20.0,Low Risk
MHxPC130490806,11.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490807,23.0,5.0,4.0,0,0,20,20,20.0,Low Risk
MHxPC130490809,29.0,3.0,6.0,0,0,60,20,40.0,Low Risk
MHxPC130490810,30.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490813,16.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490814,13.0,9.0,0.0,00,0,20,20,20.0,Low Risk
MHxPC130490816,20.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490822,19.0,47.0,0.0,1,0,20,20,20.0,Low Risk
MHxPC130490823,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490829,20.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490830,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490834,20.0,8.0,0.0,0.04,0,20,20,20.0,Low Risk
MHxPC130490834,46.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490835,13.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490835,32.0,10.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490836,12.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490838,18.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490843,20.0,22.0,625.0,0.01,0,20,20,20.0,Low Risk
MHxPC130490845,45.0,3.0,1.0,0,0,60,20,40.0,Low Risk
MHxPC130490848,36.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490849,21.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490850,31.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490851,27.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490852,18.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490853,15.0,7.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490854,34.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490855,34.0,7.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490859,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490861,35.0,12.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490862,18.0,26.0,0.0,1,0,20,20,20.0,Low Risk
MHxPC130490867,3.0,41.0,1257.0,0.97,0,20,20,20.0,Low Risk
MHxPC130490871,16.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490872,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490874,21.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490874,26.0,12.0,76.0,0.01,0,20,20,20.0,Low Risk
MHxPC130490878,18.0,35.0,0.0,1,0,20,20,20.0,Low Risk
MHxPC130490881,23.0,1.0,2.0,0,1,100,20,60.0,Medium Risk
MHxPC130490881,25.0,6.0,0.0,0.03,0,20,20,20.0,Low Risk
MHxPC130490882,16.0,11.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490885,34.0,2.0,1.0,0,0,60,20,40.0,Low Risk
MHxPC130490886,20.0,30.0,0.0,1,0,20,20,20.0,Low Risk
MHxPC130490888,21.0,21.0,0.0,0.05,0,20,20,20.0,Low Risk
MHxPC130490889,21.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490890,42.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490891,34.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490894,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490897,11.0,6.0,0.0,00,0,20,20,20.0,Low Risk
MHxPC130490897,12.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490899,25.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490902,14.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490906,13.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490908,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490913,24.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490915,22.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490918,36.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490921,26.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490929,35.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490933,13.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490939,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490941,18.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490943,48.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490945,15.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490951,24.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490951,35.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490953,44.0,1.0,17.0,0,1,100,20,60.0,Medium Risk
MHxPC130490955,13.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130490962,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490965,26.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490966,36.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490967,12.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490967,46.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490969,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490971,23.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490974,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490977,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490989,3.0,14.0,110.0,0.44,0,20,20,20.0,Low Risk
MHxPC130490994,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130490994,11.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130490997,10.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130491002,25.0,6.0,4.0,0,0,20,20,20.0,Low Risk
MHxPC130491003,36.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130491006,47.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130491008,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491009,23.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491013,19.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130491013,20.0,2.0,3.0,0,0,60,20,40.0,Low Risk
MHxPC130491018,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130491018,12.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130491024,33.0,23.0,0.0,0.89,0,20,20,20.0,Low Risk
MHxPC130491025,46.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130491027,21.0,3.0,4.0,0,0,60,20,40.0,Low Risk
MHxPC130491027,27.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491038,18.0,7.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130491041,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491042,11.0,6.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130491043,25.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491047,46.0,0.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491048,25.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491049,1.0,4.0,30.0,0,0,20,20,20.0,Low Risk
MHxPC130491055,32.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491057,32.0,9.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130491057,51.0,11.0,150.0,0.01,0,20,20,20.0,Low Risk
MHxPC130491060,19.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130491062,29.0,6.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130491063,42.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491070,33.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491071,11.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130491078,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491080,12.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491080,28.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130491085,36.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130491087,19.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491089,29.0,26.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130491097,15.0,8.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130491100,10.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130491103,35.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130491108,12.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130491115,14.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130491116,33.0,16.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130491117,8.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491117,10.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130491117,13.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491120,30.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130491123,29.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130491131,7.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491135,42.0,2.0,16.0,0,0,60,20,40.0,Low Risk
MHxPC130491136,15.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491137,14.0,6.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130491137,18.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130491139,34.0,40.0,0.0,0.69,0,20,20,20.0,Low Risk
MHxPC130491140,11.0,3.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130491144,20.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491147,25.0,5.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130491148,31.0,2.0,0.0,0,0,60,20,40.0,Low Risk
MHxPC130491150,22.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491153,10.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491156,17.0,4.0,0.0,0,0,20,20,20.0,Low Risk
MHxPC130491158,21.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491159,30.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
MHxPC130491160,14.0,1.0,0.0,0,1,100,20,60.0,Medium Risk
